Fecha,Año,Mes,Mes_Nombre,Dia,Trimestre,Producto,Categoría,Cantidad,Precio,Ciudad,Total_Venta
2026-01-13,2026,1,Enero,13,2026Q1,Disco SSD 2TB,Almacenamiento,2,690.0,Arequipa,1380.0
2026-04-05,2026,4,Abril,5,2026Q2,USB 64GB,Almacenamiento,4,49.5,Tacna,198.0
2026-02-24,2026,2,Febrero,24,2026Q1,Monitor 27,Computadoras,6,1375.0,Juliaca,8250.0
2026-05-18,2026,5,Mayo,18,2026Q2,Mouse X,Accesorios,19,50.0,Moquegua,950.0
2026-06-01,2026,6,Junio,1,2026Q2,Mouse X,Accesorios,2,50.0,Arequipa,100.0
2026-06-20,2026,6,Junio,20,2026Q2,Impresora Multifunción,Impresoras,7,1035.0,Juliaca,7245.0
2026-04-26,2026,4,Abril,26,2026Q2,Laptop C,Computadoras,16,3690.0,Trujillo,59040.0
2026-05-17,2026,5,Mayo,17,2026Q2,Switch 8P,Redes,14,310.0,Cusco,4340.0
2026-06-17,2026,6,Junio,17,2026Q2,Laptop B,Computadoras,6,3200.0,Juliaca,19200.0
2026-05-17,2026,5,Mayo,17,2026Q2,Monitor 27,Computadoras,5,1250.0,Juliaca,6250.0
2026-01-18,2026,1,Enero,18,2026Q1,Laptop B,Computadoras,10,3040.0,Tacna,30400.0
2026-04-01,2026,4,Abril,1,2026Q2,Mouse Gamer,Accesorios,19,180.0,Tacna,3420.0
2026-01-03,2026,1,Enero,3,2026Q1,Laptop A,Computadoras,1,2750.0,Trujillo,2750.0
2026-03-03,2026,3,Marzo,3,2026Q1,Mouse Gamer,Accesorios,1,171.0,Cusco,171.0
2026-02-22,2026,2,Febrero,22,2026Q1,Disco SSD 1TB,Almacenamiento,13,399.0,Tacna,5187.0
2026-03-22,2026,3,Marzo,22,2026Q1,Switch 8P,Redes,8,341.0,Puno,2728.0
2026-08-03,2026,8,Agosto,3,2026Q3,Laptop B,Computadoras,8,3200.0,Cusco,25600.0
2026-01-12,2026,1,Enero,12,2026Q1,Laptop C,Computadoras,11,4100.0,Lima,45100.0
2026-03-11,2026,3,Marzo,11,2026Q1,Monitor 27,Computadoras,15,1250.0,Juliaca,18750.0
2026-06-17,2026,6,Junio,17,2026Q2,Monitor 24,Computadoras,1,850.0,Moquegua,850.0
2026-01-25,2026,1,Enero,25,2026Q1,Monitor 24,Computadoras,12,850.0,Lima,10200.0
2026-08-07,2026,8,Agosto,7,2026Q3,Webcam HD,Accesorios,19,190.0,Juliaca,3610.0
2026-01-30,2026,1,Enero,30,2026Q1,Laptop A,Computadoras,9,2500.0,Juliaca,22500.0
2026-02-19,2026,2,Febrero,19,2026Q1,Router WiFi,Redes,8,230.0,Trujillo,1840.0
2026-05-19,2026,5,Mayo,19,2026Q2,Disco SSD 2TB,Almacenamiento,8,690.0,Arequipa,5520.0
2026-01-10,2026,1,Enero,10,2026Q1,Monitor 24,Computadoras,8,765.0,Moquegua,6120.0
2026-02-13,2026,2,Febrero,13,2026Q1,Mouse X,Accesorios,17,52.5,Puno,892.5
2026-07-05,2026,7,Julio,5,2026Q3,Disco SSD 1TB,Almacenamiento,6,380.0,Puno,2280.0
2026-02-10,2026,2,Febrero,10,2026Q1,Cable UTP,Redes,19,27.5,Tacna,522.5
2026-03-31,2026,3,Marzo,31,2026Q1,Laptop B,Computadoras,16,2880.0,Cusco,46080.0
2026-01-06,2026,1,Enero,6,2026Q1,USB 64GB,Almacenamiento,14,45.0,Arequipa,630.0
2026-04-10,2026,4,Abril,10,2026Q2,Disco SSD 2TB,Almacenamiento,14,690.0,Arequipa,9660.0
2026-05-04,2026,5,Mayo,4,2026Q2,Monitor 27,Computadoras,18,1250.0,Moquegua,22500.0
2026-06-16,2026,6,Junio,16,2026Q2,Laptop C,Computadoras,3,4100.0,Lima,12300.0
2026-03-26,2026,3,Marzo,26,2026Q1,Laptop B,Computadoras,16,3360.0,Lima,53760.0
2026-03-22,2026,3,Marzo,22,2026Q1,Disco SSD 1TB,Almacenamiento,10,380.0,Trujillo,3800.0
2026-03-18,2026,3,Marzo,18,2026Q1,Laptop B,Computadoras,6,3040.0,Moquegua,18240.0
2026-08-20,2026,8,Agosto,20,2026Q3,Cable UTP,Redes,8,25.0,Moquegua,200.0
2026-04-14,2026,4,Abril,14,2026Q2,Teclado K1,Accesorios,4,108.0,Juliaca,432.0
2026-03-17,2026,3,Marzo,17,2026Q1,Webcam HD,Accesorios,12,190.0,Lima,2280.0
2026-03-24,2026,3,Marzo,24,2026Q1,Laptop A,Computadoras,12,2625.0,Puno,31500.0
2026-08-19,2026,8,Agosto,19,2026Q3,Mouse Gamer,Accesorios,20,171.0,Tacna,3420.0
2026-01-13,2026,1,Enero,13,2026Q1,Disco SSD 1TB,Almacenamiento,4,380.0,Arequipa,1520.0
2026-08-09,2026,8,Agosto,9,2026Q3,Laptop B,Computadoras,1,3360.0,Lima,3360.0
2026-07-16,2026,7,Julio,16,2026Q3,Disco SSD 1TB,Almacenamiento,6,361.0,Lima,2166.0
2026-03-10,2026,3,Marzo,10,2026Q1,Router WiFi,Redes,10,241.5,Moquegua,2415.0
2026-03-12,2026,3,Marzo,12,2026Q1,Disco SSD 2TB,Almacenamiento,14,621.0,Juliaca,8694.0
2026-07-24,2026,7,Julio,24,2026Q3,Laptop C,Computadoras,13,4100.0,Tacna,53300.0
2026-06-08,2026,6,Junio,8,2026Q2,USB 64GB,Almacenamiento,6,45.0,Trujillo,270.0
2026-06-06,2026,6,Junio,6,2026Q2,Impresora Multifunción,Impresoras,8,1150.0,Lima,9200.0
2026-03-11,2026,3,Marzo,11,2026Q1,Disco SSD 2TB,Almacenamiento,14,759.0,Moquegua,10626.0
2026-07-09,2026,7,Julio,9,2026Q3,Monitor 24,Computadoras,4,850.0,Trujillo,3400.0
2026-01-20,2026,1,Enero,20,2026Q1,Laptop C,Computadoras,10,4100.0,Tacna,41000.0
2026-04-09,2026,4,Abril,9,2026Q2,Teclado K1,Accesorios,12,126.0,Trujillo,1512.0
2026-06-06,2026,6,Junio,6,2026Q2,Disco SSD 2TB,Almacenamiento,16,690.0,Trujillo,11040.0
2026-01-18,2026,1,Enero,18,2026Q1,USB 128GB,Almacenamiento,10,75.0,Moquegua,750.0
2026-01-19,2026,1,Enero,19,2026Q1,Laptop B,Computadoras,15,3200.0,Tacna,48000.0
2026-03-30,2026,3,Marzo,30,2026Q1,Cable UTP,Redes,5,22.5,Cusco,112.5
2026-08-18,2026,8,Agosto,18,2026Q3,Switch 8P,Redes,18,325.5,Puno,5859.0
2026-05-22,2026,5,Mayo,22,2026Q2,Audífonos Pro,Accesorios,1,250.0,Arequipa,250.0
2026-02-06,2026,2,Febrero,6,2026Q1,USB 128GB,Almacenamiento,9,67.5,Puno,607.5
2026-01-28,2026,1,Enero,28,2026Q1,Monitor 27,Computadoras,6,1250.0,Tacna,7500.0
2026-02-22,2026,2,Febrero,22,2026Q1,Mouse Gamer,Accesorios,10,198.0,Lima,1980.0
2026-01-17,2026,1,Enero,17,2026Q1,Webcam HD,Accesorios,9,190.0,Cusco,1710.0
2026-07-17,2026,7,Julio,17,2026Q3,USB 64GB,Almacenamiento,20,40.5,Juliaca,810.0
2026-01-28,2026,1,Enero,28,2026Q1,Impresora Multifunción,Impresoras,18,1150.0,Lima,20700.0
2026-05-02,2026,5,Mayo,2,2026Q2,Monitor 24,Computadoras,19,935.0,Cusco,17765.0
2026-05-02,2026,5,Mayo,2,2026Q2,Monitor 27,Computadoras,16,1187.5,Moquegua,19000.0
2026-03-24,2026,3,Marzo,24,2026Q1,Router WiFi,Redes,9,218.5,Moquegua,1966.5
2026-08-05,2026,8,Agosto,5,2026Q3,Laptop B,Computadoras,3,3200.0,Puno,9600.0
2026-03-09,2026,3,Marzo,9,2026Q1,USB 64GB,Almacenamiento,5,47.25,Cusco,236.25
2026-02-21,2026,2,Febrero,21,2026Q1,Cable UTP,Redes,20,23.75,Trujillo,475.0
2026-07-08,2026,7,Julio,8,2026Q3,Router WiFi,Redes,19,230.0,Lima,4370.0
2026-02-01,2026,2,Febrero,1,2026Q1,Disco SSD 2TB,Almacenamiento,19,759.0,Lima,14421.0
2026-05-05,2026,5,Mayo,5,2026Q2,Router WiFi,Redes,10,218.5,Trujillo,2185.0
2026-03-04,2026,3,Marzo,4,2026Q1,Router WiFi,Redes,16,230.0,Cusco,3680.0
2026-01-21,2026,1,Enero,21,2026Q1,Impresora A,Impresoras,15,858.0,Arequipa,12870.0
2026-07-29,2026,7,Julio,29,2026Q3,Teclado K1,Accesorios,16,132.0,Lima,2112.0
2026-06-09,2026,6,Junio,9,2026Q2,USB 64GB,Almacenamiento,19,42.75,Juliaca,812.25
2026-07-22,2026,7,Julio,22,2026Q3,Laptop B,Computadoras,16,3200.0,Moquegua,51200.0
2026-06-29,2026,6,Junio,29,2026Q2,Laptop C,Computadoras,7,4305.0,Lima,30135.0
2026-07-15,2026,7,Julio,15,2026Q3,Mouse X,Accesorios,13,50.0,Tacna,650.0
2026-05-11,2026,5,Mayo,11,2026Q2,Impresora Multifunción,Impresoras,3,1207.5,Puno,3622.5
2026-04-14,2026,4,Abril,14,2026Q2,Teclado K1,Accesorios,16,132.0,Lima,2112.0
2026-06-17,2026,6,Junio,17,2026Q2,Mouse Gamer,Accesorios,8,162.0,Moquegua,1296.0
2026-06-10,2026,6,Junio,10,2026Q2,Disco SSD 1TB,Almacenamiento,11,418.0,Tacna,4598.0
2026-07-27,2026,7,Julio,27,2026Q3,Disco SSD 1TB,Almacenamiento,16,399.0,Juliaca,6384.0
2026-04-04,2026,4,Abril,4,2026Q2,Impresora A,Impresoras,20,780.0,Trujillo,15600.0
2026-03-13,2026,3,Marzo,13,2026Q1,Switch 8P,Redes,8,294.5,Moquegua,2356.0
2026-02-14,2026,2,Febrero,14,2026Q1,Webcam HD,Accesorios,17,190.0,Puno,3230.0
2026-04-20,2026,4,Abril,20,2026Q2,Laptop C,Computadoras,19,3690.0,Juliaca,70110.0
2026-01-21,2026,1,Enero,21,2026Q1,Disco SSD 2TB,Almacenamiento,19,690.0,Puno,13110.0
2026-08-05,2026,8,Agosto,5,2026Q3,USB 128GB,Almacenamiento,3,75.0,Lima,225.0
2026-06-03,2026,6,Junio,3,2026Q2,Switch 8P,Redes,11,310.0,Cusco,3410.0
2026-01-03,2026,1,Enero,3,2026Q1,Teclado K1,Accesorios,15,132.0,Arequipa,1980.0
2026-02-19,2026,2,Febrero,19,2026Q1,Laptop B,Computadoras,9,2880.0,Juliaca,25920.0
2026-06-29,2026,6,Junio,29,2026Q2,Impresora A,Impresoras,6,780.0,Tacna,4680.0
2026-06-09,2026,6,Junio,9,2026Q2,Cable UTP,Redes,5,25.0,Tacna,125.0
2026-06-04,2026,6,Junio,4,2026Q2,Router WiFi,Redes,1,207.0,Tacna,207.0
2026-02-02,2026,2,Febrero,2,2026Q1,Disco SSD 2TB,Almacenamiento,15,690.0,Puno,10350.0
2026-03-27,2026,3,Marzo,27,2026Q1,Switch 8P,Redes,13,294.5,Cusco,3828.5
2026-04-18,2026,4,Abril,18,2026Q2,Webcam HD,Accesorios,1,190.0,Tacna,190.0
2026-02-11,2026,2,Febrero,11,2026Q1,USB 64GB,Almacenamiento,3,42.75,Arequipa,128.25
2026-05-07,2026,5,Mayo,7,2026Q2,Mouse X,Accesorios,10,52.5,Cusco,525.0
2026-01-19,2026,1,Enero,19,2026Q1,Webcam HD,Accesorios,6,171.0,Puno,1026.0
2026-05-31,2026,5,Mayo,31,2026Q2,Monitor 24,Computadoras,4,935.0,Puno,3740.0
2026-05-22,2026,5,Mayo,22,2026Q2,Router WiFi,Redes,3,241.5,Arequipa,724.5
2026-08-09,2026,8,Agosto,9,2026Q3,Monitor 27,Computadoras,2,1250.0,Arequipa,2500.0
2026-01-26,2026,1,Enero,26,2026Q1,Impresora Multifunción,Impresoras,19,1265.0,Arequipa,24035.0
2026-05-14,2026,5,Mayo,14,2026Q2,Laptop B,Computadoras,3,3200.0,Trujillo,9600.0
2026-05-20,2026,5,Mayo,20,2026Q2,Switch 8P,Redes,9,279.0,Lima,2511.0
2026-03-21,2026,3,Marzo,21,2026Q1,Disco SSD 2TB,Almacenamiento,11,690.0,Puno,7590.0
2026-05-13,2026,5,Mayo,13,2026Q2,Mouse X,Accesorios,13,47.5,Puno,617.5
2026-03-19,2026,3,Marzo,19,2026Q1,Teclado K1,Accesorios,11,114.0,Arequipa,1254.0
2026-02-23,2026,2,Febrero,23,2026Q1,Disco SSD 2TB,Almacenamiento,7,690.0,Arequipa,4830.0
2026-01-21,2026,1,Enero,21,2026Q1,Switch 8P,Redes,5,279.0,Juliaca,1395.0
2026-06-07,2026,6,Junio,7,2026Q2,USB 128GB,Almacenamiento,11,67.5,Trujillo,742.5
2026-03-22,2026,3,Marzo,22,2026Q1,Disco SSD 2TB,Almacenamiento,14,690.0,Cusco,9660.0
2026-01-26,2026,1,Enero,26,2026Q1,Switch 8P,Redes,1,279.0,Juliaca,279.0
2026-07-13,2026,7,Julio,13,2026Q3,Impresora Multifunción,Impresoras,5,1150.0,Cusco,5750.0
2026-06-05,2026,6,Junio,5,2026Q2,Impresora Multifunción,Impresoras,13,1265.0,Tacna,16445.0
2026-05-04,2026,5,Mayo,4,2026Q2,Laptop B,Computadoras,4,2880.0,Puno,11520.0
2026-02-26,2026,2,Febrero,26,2026Q1,Monitor 24,Computadoras,7,892.5,Moquegua,6247.5
2026-03-29,2026,3,Marzo,29,2026Q1,Disco SSD 1TB,Almacenamiento,10,342.0,Arequipa,3420.0
2026-06-20,2026,6,Junio,20,2026Q2,Cable UTP,Redes,2,25.0,Puno,50.0
2026-03-17,2026,3,Marzo,17,2026Q1,Audífonos Pro,Accesorios,18,237.5,Lima,4275.0
2026-04-06,2026,4,Abril,6,2026Q2,Mouse Gamer,Accesorios,14,180.0,Juliaca,2520.0
2026-07-01,2026,7,Julio,1,2026Q3,Mouse Gamer,Accesorios,5,189.0,Arequipa,945.0
2026-06-02,2026,6,Junio,2,2026Q2,USB 128GB,Almacenamiento,6,82.5,Moquegua,495.0
2026-04-10,2026,4,Abril,10,2026Q2,Cable UTP,Redes,6,25.0,Juliaca,150.0
2026-08-17,2026,8,Agosto,17,2026Q3,Switch 8P,Redes,14,279.0,Arequipa,3906.0
2026-04-18,2026,4,Abril,18,2026Q2,Laptop A,Computadoras,7,2375.0,Tacna,16625.0
2026-08-13,2026,8,Agosto,13,2026Q3,Impresora Multifunción,Impresoras,16,1150.0,Trujillo,18400.0
2026-07-21,2026,7,Julio,21,2026Q3,Webcam HD,Accesorios,15,171.0,Trujillo,2565.0
2026-02-18,2026,2,Febrero,18,2026Q1,USB 64GB,Almacenamiento,7,47.25,Tacna,330.75
2026-04-27,2026,4,Abril,27,2026Q2,Monitor 24,Computadoras,9,807.5,Puno,7267.5
2026-01-03,2026,1,Enero,3,2026Q1,Mouse X,Accesorios,15,55.0,Lima,825.0
2026-06-10,2026,6,Junio,10,2026Q2,Teclado K1,Accesorios,4,120.0,Moquegua,480.0
2026-04-15,2026,4,Abril,15,2026Q2,Laptop B,Computadoras,15,3200.0,Tacna,48000.0
2026-04-17,2026,4,Abril,17,2026Q2,Impresora A,Impresoras,14,858.0,Lima,12012.0
2026-03-05,2026,3,Marzo,5,2026Q1,Disco SSD 1TB,Almacenamiento,8,342.0,Cusco,2736.0
2026-02-21,2026,2,Febrero,21,2026Q1,Impresora Multifunción,Impresoras,20,1150.0,Moquegua,23000.0
2026-05-13,2026,5,Mayo,13,2026Q2,Disco SSD 1TB,Almacenamiento,2,342.0,Cusco,684.0
2026-04-20,2026,4,Abril,20,2026Q2,Teclado K1,Accesorios,2,114.0,Arequipa,228.0
2026-05-02,2026,5,Mayo,2,2026Q2,Disco SSD 1TB,Almacenamiento,9,380.0,Puno,3420.0
2026-06-12,2026,6,Junio,12,2026Q2,Disco SSD 2TB,Almacenamiento,1,690.0,Lima,690.0
2026-02-23,2026,2,Febrero,23,2026Q1,Laptop B,Computadoras,12,3520.0,Moquegua,42240.0
2026-08-07,2026,8,Agosto,7,2026Q3,Disco SSD 1TB,Almacenamiento,3,380.0,Cusco,1140.0
2026-06-05,2026,6,Junio,5,2026Q2,Webcam HD,Accesorios,3,180.5,Juliaca,541.5
2026-01-06,2026,1,Enero,6,2026Q1,Teclado K1,Accesorios,8,132.0,Tacna,1056.0
2026-07-27,2026,7,Julio,27,2026Q3,Disco SSD 1TB,Almacenamiento,7,361.0,Moquegua,2527.0
2026-06-29,2026,6,Junio,29,2026Q2,Audífonos Pro,Accesorios,16,250.0,Juliaca,4000.0
2026-07-11,2026,7,Julio,11,2026Q3,PC Gamer X,Computadoras,15,4940.0,Tacna,74100.0
2026-08-19,2026,8,Agosto,19,2026Q3,Switch 8P,Redes,3,310.0,Trujillo,930.0
2026-02-09,2026,2,Febrero,9,2026Q1,USB 128GB,Almacenamiento,5,75.0,Moquegua,375.0
2026-07-25,2026,7,Julio,25,2026Q3,Impresora Multifunción,Impresoras,3,1207.5,Trujillo,3622.5
2026-07-17,2026,7,Julio,17,2026Q3,Switch 8P,Redes,19,325.5,Cusco,6184.5
2026-05-15,2026,5,Mayo,15,2026Q2,Laptop C,Computadoras,13,4510.0,Cusco,58630.0
2026-01-18,2026,1,Enero,18,2026Q1,Disco SSD 1TB,Almacenamiento,1,342.0,Arequipa,342.0
2026-03-11,2026,3,Marzo,11,2026Q1,PC Gamer X,Computadoras,19,5200.0,Lima,98800.0
2026-03-23,2026,3,Marzo,23,2026Q1,Router WiFi,Redes,4,230.0,Arequipa,920.0
2026-08-04,2026,8,Agosto,4,2026Q3,Switch 8P,Redes,7,341.0,Tacna,2387.0
2026-03-04,2026,3,Marzo,4,2026Q1,Disco SSD 2TB,Almacenamiento,3,690.0,Cusco,2070.0
2026-08-06,2026,8,Agosto,6,2026Q3,Laptop A,Computadoras,8,2250.0,Trujillo,18000.0
2026-01-12,2026,1,Enero,12,2026Q1,Cable UTP,Redes,15,25.0,Juliaca,375.0
2026-07-24,2026,7,Julio,24,2026Q3,USB 64GB,Almacenamiento,2,42.75,Arequipa,85.5
2026-06-12,2026,6,Junio,12,2026Q2,Audífonos Pro,Accesorios,15,275.0,Cusco,4125.0
2026-05-03,2026,5,Mayo,3,2026Q2,Teclado K1,Accesorios,15,114.0,Lima,1710.0
2026-02-10,2026,2,Febrero,10,2026Q1,Impresora A,Impresoras,7,780.0,Puno,5460.0
2026-04-07,2026,4,Abril,7,2026Q2,Disco SSD 2TB,Almacenamiento,12,690.0,Cusco,8280.0
2026-04-18,2026,4,Abril,18,2026Q2,Mouse Gamer,Accesorios,3,171.0,Arequipa,513.0
2026-01-06,2026,1,Enero,6,2026Q1,Impresora Multifunción,Impresoras,7,1207.5,Arequipa,8452.5
2026-07-08,2026,7,Julio,8,2026Q3,Teclado K1,Accesorios,1,120.0,Juliaca,120.0
2026-07-25,2026,7,Julio,25,2026Q3,Impresora A,Impresoras,8,819.0,Lima,6552.0
2026-01-21,2026,1,Enero,21,2026Q1,Mouse X,Accesorios,13,50.0,Lima,650.0
2026-04-22,2026,4,Abril,22,2026Q2,Monitor 27,Computadoras,16,1250.0,Juliaca,20000.0
2026-03-21,2026,3,Marzo,21,2026Q1,Impresora Multifunción,Impresoras,11,1035.0,Tacna,11385.0
2026-01-04,2026,1,Enero,4,2026Q1,Mouse Gamer,Accesorios,7,171.0,Moquegua,1197.0
2026-01-19,2026,1,Enero,19,2026Q1,Router WiFi,Redes,3,207.0,Lima,621.0
2026-02-18,2026,2,Febrero,18,2026Q1,Mouse X,Accesorios,17,55.0,Trujillo,935.0
2026-01-07,2026,1,Enero,7,2026Q1,Router WiFi,Redes,4,253.0,Moquegua,1012.0
2026-05-13,2026,5,Mayo,13,2026Q2,Laptop B,Computadoras,11,3200.0,Cusco,35200.0
2026-06-30,2026,6,Junio,30,2026Q2,USB 64GB,Almacenamiento,14,45.0,Trujillo,630.0
2026-05-31,2026,5,Mayo,31,2026Q2,Laptop A,Computadoras,17,2375.0,Puno,40375.0
2026-04-10,2026,4,Abril,10,2026Q2,Laptop C,Computadoras,2,3895.0,Cusco,7790.0
2026-01-31,2026,1,Enero,31,2026Q1,USB 64GB,Almacenamiento,5,42.75,Puno,213.75
2026-06-17,2026,6,Junio,17,2026Q2,Impresora Multifunción,Impresoras,10,1265.0,Trujillo,12650.0
2026-07-06,2026,7,Julio,6,2026Q3,USB 64GB,Almacenamiento,20,45.0,Cusco,900.0
2026-07-30,2026,7,Julio,30,2026Q3,Webcam HD,Accesorios,11,190.0,Juliaca,2090.0
2026-04-01,2026,4,Abril,1,2026Q2,Switch 8P,Redes,18,325.5,Moquegua,5859.0
2026-05-15,2026,5,Mayo,15,2026Q2,Webcam HD,Accesorios,5,190.0,Trujillo,950.0
2026-01-10,2026,1,Enero,10,2026Q1,Disco SSD 1TB,Almacenamiento,17,399.0,Moquegua,6783.0
2026-01-01,2026,1,Enero,1,2026Q1,Mouse X,Accesorios,15,50.0,Arequipa,750.0
2026-02-06,2026,2,Febrero,6,2026Q1,Monitor 24,Computadoras,7,850.0,Trujillo,5950.0
2026-04-06,2026,4,Abril,6,2026Q2,Audífonos Pro,Accesorios,3,237.5,Arequipa,712.5
2026-08-03,2026,8,Agosto,3,2026Q3,Cable UTP,Redes,3,25.0,Tacna,75.0
2026-05-29,2026,5,Mayo,29,2026Q2,Impresora A,Impresoras,12,780.0,Moquegua,9360.0
2026-05-07,2026,5,Mayo,7,2026Q2,Teclado K1,Accesorios,20,132.0,Puno,2640.0
2026-03-24,2026,3,Marzo,24,2026Q1,USB 128GB,Almacenamiento,1,71.25,Tacna,71.25
2026-06-16,2026,6,Junio,16,2026Q2,Switch 8P,Redes,17,310.0,Cusco,5270.0
2026-01-14,2026,1,Enero,14,2026Q1,Laptop C,Computadoras,5,4100.0,Juliaca,20500.0
2026-05-04,2026,5,Mayo,4,2026Q2,Disco SSD 2TB,Almacenamiento,12,690.0,Juliaca,8280.0
2026-05-10,2026,5,Mayo,10,2026Q2,Impresora Multifunción,Impresoras,15,1035.0,Trujillo,15525.0
2026-02-17,2026,2,Febrero,17,2026Q1,Impresora A,Impresoras,3,780.0,Moquegua,2340.0
2026-01-29,2026,1,Enero,29,2026Q1,Cable UTP,Redes,17,25.0,Moquegua,425.0
2026-02-18,2026,2,Febrero,18,2026Q1,Switch 8P,Redes,18,341.0,Cusco,6138.0
2026-01-23,2026,1,Enero,23,2026Q1,Webcam HD,Accesorios,14,190.0,Cusco,2660.0
2026-06-26,2026,6,Junio,26,2026Q2,Disco SSD 1TB,Almacenamiento,20,361.0,Arequipa,7220.0
2026-03-27,2026,3,Marzo,27,2026Q1,Audífonos Pro,Accesorios,18,250.0,Tacna,4500.0
2026-08-01,2026,8,Agosto,1,2026Q3,Teclado K1,Accesorios,7,108.0,Trujillo,756.0
2026-04-10,2026,4,Abril,10,2026Q2,Impresora Multifunción,Impresoras,19,1150.0,Trujillo,21850.0
2026-03-07,2026,3,Marzo,7,2026Q1,Impresora A,Impresoras,7,780.0,Puno,5460.0
2026-05-19,2026,5,Mayo,19,2026Q2,Laptop B,Computadoras,15,3040.0,Tacna,45600.0
2026-07-23,2026,7,Julio,23,2026Q3,Switch 8P,Redes,10,294.5,Moquegua,2945.0
2026-05-27,2026,5,Mayo,27,2026Q2,USB 128GB,Almacenamiento,15,75.0,Tacna,1125.0
2026-06-07,2026,6,Junio,7,2026Q2,Mouse Gamer,Accesorios,14,171.0,Puno,2394.0
2026-05-23,2026,5,Mayo,23,2026Q2,Monitor 27,Computadoras,20,1312.5,Trujillo,26250.0
2026-02-25,2026,2,Febrero,25,2026Q1,Laptop B,Computadoras,10,3200.0,Puno,32000.0
2026-06-30,2026,6,Junio,30,2026Q2,USB 64GB,Almacenamiento,9,40.5,Moquegua,364.5
2026-01-15,2026,1,Enero,15,2026Q1,Mouse Gamer,Accesorios,7,189.0,Juliaca,1323.0
2026-01-20,2026,1,Enero,20,2026Q1,Laptop B,Computadoras,13,3520.0,Tacna,45760.0
2026-07-17,2026,7,Julio,17,2026Q3,Impresora Multifunción,Impresoras,19,1035.0,Moquegua,19665.0
2026-01-26,2026,1,Enero,26,2026Q1,Webcam HD,Accesorios,6,171.0,Lima,1026.0
2026-01-09,2026,1,Enero,9,2026Q1,Cable UTP,Redes,8,22.5,Lima,180.0
2026-03-20,2026,3,Marzo,20,2026Q1,Router WiFi,Redes,6,230.0,Puno,1380.0
2026-02-04,2026,2,Febrero,4,2026Q1,Router WiFi,Redes,15,230.0,Puno,3450.0
2026-05-10,2026,5,Mayo,10,2026Q2,Audífonos Pro,Accesorios,3,250.0,Trujillo,750.0
2026-07-05,2026,7,Julio,5,2026Q3,Router WiFi,Redes,19,230.0,Trujillo,4370.0
2026-02-04,2026,2,Febrero,4,2026Q1,Disco SSD 2TB,Almacenamiento,2,759.0,Lima,1518.0
2026-08-13,2026,8,Agosto,13,2026Q3,Router WiFi,Redes,10,241.5,Lima,2415.0
2026-07-10,2026,7,Julio,10,2026Q3,Webcam HD,Accesorios,5,180.5,Tacna,902.5
2026-07-01,2026,7,Julio,1,2026Q3,Router WiFi,Redes,18,218.5,Cusco,3933.0
2026-05-07,2026,5,Mayo,7,2026Q2,Impresora Multifunción,Impresoras,6,1150.0,Moquegua,6900.0
2026-08-02,2026,8,Agosto,2,2026Q3,Mouse Gamer,Accesorios,16,189.0,Trujillo,3024.0
2026-07-25,2026,7,Julio,25,2026Q3,Disco SSD 1TB,Almacenamiento,11,342.0,Tacna,3762.0
2026-07-30,2026,7,Julio,30,2026Q3,Cable UTP,Redes,5,25.0,Puno,125.0
2026-05-13,2026,5,Mayo,13,2026Q2,USB 64GB,Almacenamiento,13,45.0,Puno,585.0
2026-07-02,2026,7,Julio,2,2026Q3,Webcam HD,Accesorios,13,209.0,Juliaca,2717.0
2026-02-03,2026,2,Febrero,3,2026Q1,Laptop A,Computadoras,1,2375.0,Lima,2375.0
2026-01-08,2026,1,Enero,8,2026Q1,Cable UTP,Redes,11,23.75,Cusco,261.25
2026-06-01,2026,6,Junio,1,2026Q2,Webcam HD,Accesorios,12,190.0,Juliaca,2280.0
2026-01-23,2026,1,Enero,23,2026Q1,Disco SSD 2TB,Almacenamiento,14,690.0,Lima,9660.0
2026-04-17,2026,4,Abril,17,2026Q2,Disco SSD 1TB,Almacenamiento,9,380.0,Puno,3420.0
2026-04-06,2026,4,Abril,6,2026Q2,Webcam HD,Accesorios,7,190.0,Moquegua,1330.0
2026-03-17,2026,3,Marzo,17,2026Q1,Mouse Gamer,Accesorios,7,180.0,Puno,1260.0
2026-03-11,2026,3,Marzo,11,2026Q1,Router WiFi,Redes,3,230.0,Trujillo,690.0
2026-04-19,2026,4,Abril,19,2026Q2,Teclado K1,Accesorios,3,120.0,Tacna,360.0
2026-01-15,2026,1,Enero,15,2026Q1,Webcam HD,Accesorios,15,190.0,Cusco,2850.0
2026-08-12,2026,8,Agosto,12,2026Q3,PC Gamer X,Computadoras,14,5720.0,Moquegua,80080.0
2026-07-27,2026,7,Julio,27,2026Q3,Mouse X,Accesorios,4,50.0,Puno,200.0
2026-03-13,2026,3,Marzo,13,2026Q1,Teclado K1,Accesorios,11,120.0,Juliaca,1320.0
2026-07-07,2026,7,Julio,7,2026Q3,Mouse Gamer,Accesorios,11,171.0,Juliaca,1881.0
2026-05-14,2026,5,Mayo,14,2026Q2,Monitor 24,Computadoras,11,765.0,Lima,8415.0
2026-07-13,2026,7,Julio,13,2026Q3,Mouse Gamer,Accesorios,2,198.0,Cusco,396.0
2026-05-12,2026,5,Mayo,12,2026Q2,USB 64GB,Almacenamiento,7,42.75,Lima,299.25
